date,total_visits,COVID-like,COVID-like_mean,COVID-like_std,COVID-like_threshold,COVID-like_anomaly,Dengue-like,Dengue-like_mean,Dengue-like_std,Dengue-like_threshold,Dengue-like_anomaly,Flu-like,Flu-like_mean,Flu-like_std,Flu-like_threshold,Flu-like_anomaly
2026-01-13,2,1.0,0.21428571428571427,0.4258153136263199,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-14,1,1.0,0.2857142857142857,0.46880723093849536,1.6921359785297718,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-15,3,0.0,0.35714285714285715,0.4972451580988468,1.8488783314393975,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-16,1,0.0,0.35714285714285715,0.4972451580988468,1.8488783314393975,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-18,4,0.0,0.2857142857142857,0.46880723093849536,1.6921359785297718,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-19,2,0.0,0.2857142857142857,0.46880723093849536,1.6921359785297718,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-20,1,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-22,1,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-23,3,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-24,1,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-25,3,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-26,1,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-27,1,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-28,2,0.0,0.21428571428571427,0.42581531362631997,1.491731655164674,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-29,1,0.0,0.14285714285714285,0.36313651960128135,1.2322667016609867,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-30,1,0.0,0.07142857142857142,0.2672612419124242,0.8732122971658439,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-01-31,2,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-01,4,1.0,0.07142857142857142,0.2672612419124244,0.8732122971658446,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-02,2,0.0,0.14285714285714285,0.36313651960128146,1.2322667016609872,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-03,1,0.0,0.14285714285714285,0.36313651960128146,1.2322667016609872,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-04,3,0.0,0.14285714285714285,0.36313651960128146,1.2322667016609872,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-05,5,0.0,0.14285714285714285,0.36313651960128146,1.2322667016609872,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-07,1,1.0,0.14285714285714285,0.36313651960128146,1.2322667016609872,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-08,3,1.0,0.21428571428571427,0.4258153136263201,1.4917316551646744,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-09,2,0.0,0.2857142857142857,0.46880723093849547,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-10,3,0.0,0.2857142857142857,0.46880723093849547,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-11,4,1.0,0.2857142857142857,0.46880723093849547,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-12,2,0.0,0.35714285714285715,0.49724515809884695,1.8488783314393982,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-13,2,0.0,0.35714285714285715,0.49724515809884695,1.8488783314393982,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-14,3,0.0,0.35714285714285715,0.49724515809884695,1.8488783314393982,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-16,2,0.0,0.35714285714285715,0.49724515809884695,1.8488783314393982,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-17,3,0.0,0.2857142857142857,0.46880723093849547,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-18,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-19,2,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-20,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-22,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-23,2,1.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-24,2,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-26,2,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-27,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-02-28,2,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-01,1,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-04,2,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-05,1,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-06,2,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-07,2,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-08,2,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-09,2,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-10,2,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-11,4,1.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-12,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-14,1,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-15,4,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-16,1,0.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-17,1,1.0,0.07142857142857142,0.26726124191242445,0.8732122971658447,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-18,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-19,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-20,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-21,4,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-23,4,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-24,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-25,1,0.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-26,2,1.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-28,2,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-29,1,1.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-30,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-03-31,3,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-01,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-02,2,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-03,2,1.0,0.14285714285714285,0.3631365196012815,1.2322667016609874,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-04,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-05,1,0.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-06,3,2.0,0.21428571428571427,0.42581531362632014,1.4917316551646747,True,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-07,2,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-08,1,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-09,4,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-10,3,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-11,2,1.0,0.2857142857142857,0.6112498455021267,2.119463822220666,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-12,1,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-13,3,0.0,0.2857142857142857,0.6112498455021267,2.119463822220666,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-16,2,1.0,0.2857142857142857,0.6112498455021267,2.119463822220666,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-19,1,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-21,2,1.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-22,1,0.0,0.42857142857142855,0.646206172658864,2.3671899465480206,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-23,1,0.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-24,1,1.0,0.35714285714285715,0.633323693776651,2.25711393847281,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-25,1,0.0,0.42857142857142855,0.646206172658864,2.3671899465480206,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-26,1,0.0,0.2857142857142857,0.4688072309384955,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-27,4,1.0,0.2857142857142857,0.4688072309384955,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-28,3,1.0,0.35714285714285715,0.497245158098847,1.8488783314393982,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-29,4,1.0,0.42857142857142855,0.5135525910130956,1.9692292016107154,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-04-30,2,1.0,0.5,0.5188745216627709,2.0566235649883127,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-01,1,0.0,0.5,0.5188745216627709,2.0566235649883127,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-02,3,1.0,0.5,0.5188745216627709,2.0566235649883127,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-03,3,0.0,0.5714285714285714,0.5135525910130957,2.1120863444678584,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-05,1,0.0,0.5,0.5188745216627709,2.0566235649883127,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-07,1,0.0,0.5,0.5188745216627709,2.0566235649883127,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-08,3,0.0,0.42857142857142855,0.5135525910130957,1.9692292016107158,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-09,1,0.0,0.42857142857142855,0.5135525910130957,1.9692292016107158,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-10,4,0.0,0.42857142857142855,0.5135525910130957,1.9692292016107158,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-11,2,0.0,0.35714285714285715,0.49724515809884706,1.8488783314393984,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-13,1,0.0,0.35714285714285715,0.49724515809884706,1.8488783314393984,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-15,1,0.0,0.35714285714285715,0.49724515809884706,1.8488783314393984,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-18,3,0.0,0.2857142857142857,0.4688072309384956,1.6921359785297723,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-19,1,0.0,0.21428571428571427,0.4258153136263203,1.491731655164675,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-20,1,0.0,0.14285714285714285,0.3631365196012817,1.2322667016609878,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-21,22,22.0,0.07142857142857142,0.26726124191242473,0.8732122971658456,True,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-22,17,17.0,1.6428571428571428,5.865244999239069,19.23859214057435,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
2026-05-23,25,25.0,2.7857142857142856,7.148733846241277,24.231915824438115,True,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False
